Empresa;Ano;Asiento;ItemAsiento;Cuenta;LeyendaItem;Debe;Haber
1;2020;502;6;21424302;ARTES GRAF BARBERI F2183;609.00;NULL
1;2020;502;7;21122100;ARTES GRAF BARBERI F2183;NULL;3509.00
1;2020;503;1;11110288;DEPOSITO CREDICOOP;223653.68;NULL
1;2020;503;2;11110288;DEPOSITO CREDICOOP;77418.00;NULL
1;2020;503;3;11110288;DEPOSITO CREDICOOP;39058.00;NULL
1;2020;503;4;11110287;DEPOSITO MACRO;392298.00;NULL
1;2020;503;5;11110320;DEPOSITO CREDICOOP;NULL;223653.68
1;2020;503;6;11110320;DEPOSITO CREDICOOP;NULL;77418.00
1;2020;503;7;11110320;DEPOSITO CREDICOOP;NULL;39058.00
1;2020;503;8;11110320;DEPOSITO MACRO;NULL;392298.00
1;2020;504;1;70061800;SAUMA F9291;6771.04;NULL
1;2020;504;2;21424202;SAUMA F9291;1421.92;NULL
1;2020;504;3;21122100;SAUMA F9291;NULL;8192.96
1;2020;505;1;50044850;LINEA SEGURA F9616 ;1760.33;NULL
1;2020;505;2;21424302;LINEA SEGURA F9616 ;369.67;NULL
1;2020;505;3;21122100;LINEA SEGURA F9616 ;NULL;2130.00
1;2020;505;4;21122100;LINEA SEGURA F9616 OP7968;2130.00;NULL
1;2020;505;5;11110288;LINEA SEGURA F9616 OP7968 TRAN;NULL;2107.18
1;2020;505;6;21428513;LINEA SEGURA F9616 OP7968;NULL;22.82
1;2020;506;1;21122100;AGUA F10604125014 OP7972;672.07;NULL
1;2020;506;2;21122100;AGUA F10604125006 OP7972;672.07;NULL
1;2020;506;3;11110288;AGUA F10604125014 OP7972 TRANS;NULL;672.07
1;2020;506;4;11110288;AGUA F10604125006 OP7972 TRANS;NULL;672.07
1;2020;507;1;70064850;TESYS F12771;3375.00;NULL
1;2020;507;3;21122100;TESYS F12771 ;NULL;4083.75
1;2020;507;4;21122100;TESYS F12771 OP7970 TRANSF;4083.75;NULL
1;2020;507;5;11110288;TESYS F12771 OP7970;NULL;3915.10
1;2020;507;6;21428517;TESYS F12771 OP7970;NULL;101.25
1;2020;507;7;21428513;TESYS F12771 OP7970;NULL;67.40
1;2020;508;1;21122100;LA HIGIENE F507 OP7969;2783.00;NULL
1;2020;508;2;11110288;LA HIGIENE F507 OP7969 TRANSF;NULL;2645.10
1;2020;508;3;21428517;LA HIGIENE F507 OP7969;NULL;92.00
1;2020;508;4;21428513;LA HIGIENE F507 OP7969;NULL;45.90
1;2020;509;1;70065000;CARFA F258 ;4000.00;NULL
1;2020;509;2;21122100;CARFA F258 ;NULL;4000.00
1;2020;509;3;21122100;CARFA F258 OP7971;4000.00;NULL
1;2020;509;4;11110288;CARFA F258 OP7971 TRANSF;NULL;4000.00
1;2020;510;1;21323251;OSDE 2/20;104324.00;NULL
1;2020;510;2;11110288;OSDE 2/20 CH5723;NULL;104324.00
1;2020;511;1;21323110;CEC LOBOS 2/20;10685.75;NULL
1;2020;511;2;11110288;CEC LOBOS 2/20 CH5727;NULL;10685.75
1;2020;512;1;21323110;SECLA 2/20;16338.47;NULL
1;2020;512;2;11110288;SECLA 2/20 CH5726;NULL;16338.47
1;2020;513;1;21323322;INACAP 2/20;6403.90;NULL
1;2020;513;2;11110288;INACAP 2/20 CH5725;NULL;6403.90
1;2020;514;1;21323110;SEC 2/20;14869.52;NULL
1;2020;514;2;11110288;SEC 2/20 CH5724;NULL;14869.52
1;2020;515;1;21323310;LA ESTRELLA 2/20;44718.26;NULL
1;2020;515;2;11110288;LA ESTRELLA 2/20 CH5722;NULL;44718.26
1;2020;516;1;11110287;DEPOSITO MACRO;302085.00;NULL
1;2020;516;2;11110320;DEPOSITO MACRO;NULL;302085.00
1;2020;517;1;11110320;RONTALTEX SA R.37778;946592.54;NULL
1;2020;517;2;11110100;RONTALTEX SA R.37778;210.37;NULL
1;2020;517;3;11514050;RONTALTEX SA R.37778;12890.02;NULL
1;2020;517;4;11513751;RONTALTEX SA R.37778;91192.58;NULL
1;2020;517;5;11311500;RONTALTEX SA R.37778;NULL;1050885.51
1;2020;517;6;11110320;SERCOLOR SA R.37780;65000.00;NULL
1;2020;517;7;11110100;SERCOLOR SA R.37780;500.20;NULL
1;2020;517;8;11311500;SERCOLOR SA R.37780;NULL;65500.20
1;2020;518;1;11110288;TEXTILANA SA R.37781/82;330483.83;NULL
1;2020;518;2;21323351;TEXTILANA SA R.37781/82;2838.23;NULL
1;2020;518;3;21428511;TEXTILANA SA R.37781/82;2554.40;NULL
1;2020;518;4;11514050;TEXTILANA SA R.37781/82;5676.45;NULL
1;2020;518;5;11311500;TEXTILANA SA R.37781/82;NULL;341552.91
1;2020;518;6;11514050;TEXTILANA SA R.37781/82;442.00;NULL
1;2020;518;7;11110288;TEXTILANA SA R.37781/82;25954.54;NULL
1;2020;518;8;21428511;TEXTILANA SA R.37781/82;198.90;NULL
1;2020;518;9;11311500;TEXTILANA SA R.37781/82;NULL;26595.44
1;2020;519;1;11110320;YERUVA SA R.37783;2043827.20;NULL
1;2020;519;2;11514050;YERUVA SA R.37783;34048.64;NULL
1;2020;519;3;11311500;YERUVA SA R.37783;NULL;2077875.84
1;2020;519;4;11110320;DDCOLOR SA R.37784;365109.00;NULL
1;2020;519;5;21428511;DDCOLOR SA R.37784;2760.61;NULL
1;2020;519;6;11514050;DDCOLOR SA R.37784;1654.68;NULL
1;2020;519;7;11311500;DDCOLOR SA R.37784;NULL;369524.29
1;2020;520;1;11110320;COOP.ALCOYANA R.37785;72636.66;NULL
1;2020;520;2;21428511;COOP.ALCOYANA R.37785;514.80;NULL
1;2020;520;3;11311500;COOP.ALCOYANA R.37785;NULL;73151.46
1;2020;520;4;11110320;MANUF.PILAR R.37786;20000.00;NULL
1;2020;520;5;11110100;MANUF.PILAR R.37786;655.00;NULL
1;2020;520;6;11311500;MANUF.PILAR R.37786;NULL;20655.00
1;2020;521;1;11110320;QUIMICA BERGER R.37787;84793.84;NULL
1;2020;521;2;11110100;QUIMICA BERGER R.37787;11.04;NULL
1;2020;521;3;21428511;QUIMICA BERGER R.37787;586.66;NULL
1;2020;521;4;11311500;QUIMICA BERGER R.37787;NULL;85391.54
1;2020;521;5;11110288;TEXTILANA SA R.37788;381785.60;NULL
1;2020;521;6;21323351;TEXTILANA SA R.37788;3227.25;NULL
1;2020;521;7;21428511;TEXTILANA SA R.37788;2904.53;NULL
1;2020;521;8;11514050;TEXTILANA SA R.37788;1974.50;NULL
1;2020;521;9;11311500;TEXTILANA SA R.37788;NULL;389891.88
1;2020;522;1;11110320;LEDATEL SA R.37789;1891582.75;NULL
1;2020;522;2;11311500;LEDATEL SA R.37789;NULL;1891582.75
1;2020;522;3;11110320;LILTAR SA R.37790;1131288.54;NULL
1;2020;522;4;11110100;LILTAR SA R.37790;836.57;NULL
1;2020;522;5;11311500;LILTAR SA R.37790;NULL;1132125.11
1;2020;523;1;11110320;TIKVATEX SA R.37791;494243.33;NULL
1;2020;523;2;11110100;TIKVATEX SA R.37791;106.32;NULL
1;2020;523;3;11514050;TIKVATEX SA R.37791;3711.80;NULL
1;2020;523;4;21428511;TIKVATEX SA R.37791;3686.31;NULL
1;2020;523;5;11311500;TIKVATEX SA R.37791;NULL;501747.76
1;2020;523;6;11110288;VAZQUEZ FERNANDEZ R.37792;212500.00;NULL
1;2020;523;7;11311500;VAZQUEZ FERNANDEZ R.37792;NULL;212500.00
1;2020;524;1;11110320;PAULICH R.37794;8139.60;NULL
1;2020;524;2;11311500;PAULICH R.37794;NULL;8139.60
1;2020;524;3;11110288;SANAGU R.37793;31460.00;NULL
1;2020;524;4;11311500;SANAGU R.37793;NULL;31460.00
1;2020;525;1;11110320;PROC.VIRASORO R.37795;985363.88;NULL
1;2020;525;2;11514050;PROC.VIRASORO R.37795;11851.23;NULL
1;2020;525;3;21428511;PROC.VIRASORO R.37795;9009.93;NULL
1;2020;525;4;11311500;PROC.VIRASORO R.37795;NULL;1006225.04
1;2020;525;5;11110320;COLORTEX SA R.37796;134862.00;NULL
1;2020;525;6;11110100;COLORTEX SA R.37796;615.31;NULL
1;2020;525;7;11311500;COLORTEX SA R.37796;NULL;135477.31
1;2020;526;1;11110100;ESTAMP.ROTATIVOS R.37799;5276.20;NULL
1;2020;526;2;21428511;ESTAMP.ROTATIVOS R.37799;1467.90;NULL
1;2020;526;3;21428501;ESTAMP.ROTATIVOS R.37799;1631.00;NULL
1;2020;526;4;11110320;ESTAMP.ROTATIVOS R.37799;201371.50;NULL
1;2020;526;5;11311500;ESTAMP.ROTATIVOS R.37799;NULL;209746.60
1;2020;526;6;11110288;BECHER RAUL R.37800;50000.00;NULL
1;2020;526;7;11311500;BECHER RAUL R.37800;NULL;50000.00
1;2020;527;1;11110320;FRANVITEX S A R.37797;218000.00;NULL
1;2020;527;2;21428511;FRANVITEX S A R.37797;1604.16;NULL
1;2020;527;3;11110100;FRANVITEX S A R.37797;700.48;NULL
1;2020;527;4;11311500;FRANVITEX S A R.37797;NULL;220304.64
1;2020;527;5;11110320;GUTIERREZ JORGE R.37798;605090.69;NULL
1;2020;527;6;11110100;GUTIERREZ JORGE R.37798;40913.31;NULL
1;2020;527;7;85085730;GUTIERREZ JORGE R.37798;0.42;NULL
1;2020;527;8;11311500;GUTIERREZ JORGE R.37798;NULL;646004.42
1;2020;528;1;11110320;RICOLTEX SA R.37801;569215.38;NULL
1;2020;528;2;11514050;RICOLTEX SA R.37801;5489.60;NULL
1;2020;528;3;21428501;RICOLTEX SA R.37801;1935.20;NULL
1;2020;528;4;21323351;RICOLTEX SA R.37801;4905.91;NULL
1;2020;528;5;11513751;RICOLTEX SA R.37801;51522.36;NULL
1;2020;528;6;11311500;RICOLTEX SA R.37801;NULL;633068.45
1;2020;528;7;11110320;TINT.MIRKO SA R.37803;8957.00;NULL
1;2020;529;1;11110288;SANTANA TEXTIL R.37804;379704.95;NULL
1;2020;529;2;11514050;SANTANA TEXTIL R.37804;1747.80;NULL
1;2020;529;3;21428501;SANTANA TEXTIL R.37804;3113.90;NULL
1;2020;529;4;11311500;SANTANA TEXTIL R.37804;NULL;384566.65
1;2020;529;5;11513754;SINJIN TEX R.37805;174144.60;NULL
1;2020;529;6;11311500;SINJIN TEX R.37805;NULL;174144.60
1;2020;530;1;11110288;SINJIN TEX R.37806;362841.82;NULL
1;2020;530;2;11514050;SINJIN TEX R.37806;2893.70;NULL
1;2020;530;3;21428501;SINJIN TEX R.37806;3686.85;NULL
1;2020;530;4;11311500;SINJIN TEX R.37806;NULL;369422.37
1;2020;530;5;11110288;FUNDAMENTOS IND.R.37807;20496.00;NULL
1;2020;530;6;11311500;FUNDAMENTOS IND.R.37807;NULL;20496.00
1;2020;531;1;11110288;FUNDAMENTOS IND.R.37808;16621.46;NULL
1;2020;531;2;11311500;FUNDAMENTOS IND.R.37808;NULL;16621.46
1;2020;531;3;11110288;NICOTEX SA R.37809;13893.76;NULL
1;2020;531;4;21428511;NICOTEX SA R.37809;97.92;NULL
1;2020;531;5;11311500;NICOTEX SA R.37809;NULL;13991.68
1;2020;532;1;11110100;SEDAMIL SA R.37810;1730.58;NULL
1;2020;532;2;11110320;SEDAMIL SA R.37810;173653.68;NULL
1;2020;532;3;21428511;SEDAMIL SA R.37810;1261.76;NULL
1;2020;532;4;11311500;SEDAMIL SA R.37810;NULL;176646.02
1;2020;532;5;11110320;MAYRATEX SA R.37812;33000.00;NULL
1;2020;532;6;11311500;MAYRATEX SA R.37812;NULL;33000.00
1;2020;533;1;11110320;COLORES Y TEND.PLAZA R.37813;8609.36;NULL
1;2020;533;2;11110100;COLORES Y TEND.PLAZA R.37813;101.44;NULL
1;2020;533;3;11311500;COLORES Y TEND.PLAZA R.37813;NULL;8710.80
1;2020;534;1;11110320;CANJE CHQ ERROR FECHA M.BERNAL;25000.00;NULL
1;2020;534;2;11110100;CANJE CHQ ERROR FECHA M.BERNAL;940.74;NULL
1;2020;534;3;11110320;CANJE CHQ ERROR FECHA M.BERNAL;NULL;25940.74
1;2020;535;1;11110288;COBRO CHEQ.RECH.PROC.CAMILU;20310.00;NULL
1;2020;535;2;11311810;COBRO CHEQ.RECH.PROC.CAMILU;NULL;20310.00
1;2020;536;1;11110320;COBRO CHEQ.RECH. FERNANDEZ Y N;44960.00;NULL
1;2020;536;2;11110100;COBRO CHEQ.RECH. FERNANDEZ Y N;40.00;NULL
1;2020;536;3;11311810;COBRO CHEQ.RECH. FERNANDEZ Y N;NULL;45000.00
1;2020;537;1;11110320;COBRO CHEQ.RECH. RICOLTEX SA;715.05;NULL
1;2020;537;2;11311810;COBRO CHEQ.RECH. RICOLTEX SA;NULL;715.05
1;2020;538;1;11110288;DEPOSITO CREDICOOP;965795.33;NULL
1;2020;538;2;11110288;DEPOSITO CREDICOOP;1500000.00;NULL
1;2020;538;3;11110287;DEPOSITO MACRO;431095.23;NULL
1;2020;538;4;11110320;DEPOSITO CREDICOOP;NULL;965795.33
1;2020;538;5;11110100;DEPOSITO CREDICOOP;NULL;1500000.00
1;2020;538;6;11110320;DEPOSITO MACRO;NULL;431095.23
1;2020;563;1;11110288;DEPOSITO CREDICOOP;135000.00;NULL
1;2020;583;1;21122160;IMP.424 PAGO R.GONZALEZ;250000.00;NULL
1;2020;607;2;11110320;DEPOSITO CREDICOOP;NULL;55300.00
1;2020;647;2;11110287;SECLA - 03/2020 CHE 7861;NULL;16410.77
1;2020;540;1;11110320;ANJE CHEQ.DOBUL POR ERROR TEXT;19226.72;NULL
1;2020;540;2;11110320;ANJE CHEQ.DOBUL POR ERROR TEXT;NULL;19226.72
1;2020;541;1;11311810;MACRO CHEQ,.RECH.NEUMAN;45000.00;NULL
1;2020;541;2;11311810;MACRO CHEQ.RECH.COOP.TRABAJO;147963.20;NULL
1;2020;541;3;11311810;MACRO CHEQ.RECH.RICOLTEX;715.05;NULL
1;2020;541;4;11110287;MACRO CHEQ,.RECH.NEUMAN;NULL;45000.00
1;2020;541;5;11110287;MACRO CHEQ.RECH.COOP.TRABAJO;NULL;147963.20
1;2020;541;6;11110287;MACRO CHEQ.RECH.RICOLTEX;NULL;715.05
1;2020;542;1;11311810;MACRO CHEQ.RECH. RICOLTEX SA;10000.00;NULL
1;2020;542;2;11311810;MACRO CHEQ.RECH. RICOLTEX SA;11000.00;NULL
1;2020;542;3;11110287;MACRO CHEQ.RECH. RICOLTEX SA;NULL;10000.00
1;2020;542;4;11110287;MACRO CHEQ.RECH. RICOLTEX SA;NULL;11000.00
1;2020;681;3;60052360;ADM ERRANTI;25859.00;NULL
1;2020;693;2;21424402;JUANJO MOTOS F7290 ;201.32;NULL
1;2020;544;1;11110320;COBRO CHEQ.RECH. RICOLTEX SA;21000.00;NULL
1;2020;544;2;11311810;COBRO CHEQ.RECH. RICOLTEX SA;NULL;10000.00
1;2020;544;3;11311810;COBRO CHEQ.RECH. RICOLTEX SA;NULL;11000.00
1;2020;545;1;11110320;COBRO CHEQ.RECH.COOP.DE TRAB.;147963.20;NULL
1;2020;545;2;11311810;COBRO CHEQ.RECH.COOP.DE TRAB.;NULL;147963.20
1;2020;546;1;11110100;CANJE CHQ.RECH.COOP.DE TRAB.x ;147960.20;NULL
1;2020;546;2;11110320;CANJE CHQ.RECH.COOP.DE TRAB.x ;NULL;147960.20
1;2020;547;1;50041820;AUTOPISTAS DEL SOL F700677;519.58;NULL
1;2020;547;2;60051820;AUTOPISTAS DEL SOL F700677;519.57;NULL
1;2020;547;3;70061820;AUTOPISTAS DEL SOL F700677;519.57;NULL
1;2020;547;4;21424302;AUTOPISTAS DEL SOL F700677;327.33;NULL
1;2020;547;5;21428511;AUTOPISTAS DEL SOL F700677;24.94;NULL
1;2020;547;6;21122100;AUTOPISTAS DEL SOL F700677;NULL;1910.99
1;2020;710;7;21428501;ZSCHIMMER & SCHWARZ F34766;1184.18;NULL
1;2020;738;7;21122100;TECSEHI F29 OP8098;4611.93;NULL
1;2020;761;2;21424502;TESYS F13197;708.75;NULL
1;2020;548;5;21122100;AGUA Y SANEA DEUDA OP7973;2186.48;NULL
1;2020;548;6;21122100;AGUA Y SANEA 10604125016 P7973;849.51;NULL
1;2020;548;7;21122100;AGUA Y SANEA 10604115384 P7973;1340.38;NULL
1;2020;548;8;21122100;AGUA Y SANEA 10604125008 P7973;726.65;NULL
1;2020;548;9;11110288;AGUA Y SANEA 1060413048 OP7973;NULL;849.51
1;2020;548;10;11110288;AGUA Y SANEA 10604125003OP7973;NULL;658.41
1;2020;548;11;11110288;AGUA Y SANEA 10604125009 P7973;NULL;849.51
1;2020;548;12;11110288;AGUA Y SANEA 10604125015 P7973;NULL;726.65
1;2020;548;13;11110288;AGUA Y SANEA DEUDA  OP7973;NULL;2186.48
1;2020;548;14;11110288;AGUA Y SANEA 10604125016 P7973;NULL;849.51
1;2020;548;15;11110288;AGUA Y SANEA 10604115384 P7973;NULL;1340.38
1;2020;548;16;11110288;AGUA Y SANEA 10604125008 P7973;NULL;726.65
1;2020;549;1;60051910;VIATICOS JUAN MONTERO;120.00;NULL
1;2020;549;2;11110100;VIATICOS JUAN MONTERO;NULL;120.00
1;2020;550;1;50044510;MUNICIPIO LANUS;154726.00;NULL
1;2020;550;2;11110288;MUNICIPIO LANUS CH5728;NULL;154726.00
1;2020;551;1;50040400;EDESUR F103168253 ;4168.26;NULL
1;2020;551;2;21424302;EDESUR F103168253 ;969.54;NULL
1;2020;551;3;11513752;EDESUR F103168253 ;107.73;NULL
1;2020;551;4;21122100;EDESUR F103168253;NULL;5245.53
1;2020;551;5;21122100;EDESUR F103168253 OP7976;5245.53;NULL
1;2020;551;6;11110288;EDESUR F103168253 OP7976 TRANS;NULL;5245.53
1;2020;552;1;70064200;INMOB Y ABL;3784.28;NULL
1;2020;552;2;11110288;INMOB Y ABL TRANSF;NULL;3784.28
1;2020;553;1;21122100;AUT DEL AGUA F102411710 OP7977;2497.50;NULL
1;2020;553;2;11110288;AUT DEL AGUA F102411710 OP7977;NULL;2497.50
1;2020;554;1;50040050;OSDE GUTIERREZ 2/20;19300.00;NULL
1;2020;554;2;11110288;OSDE GUTIERREZ 2/20 TRANSF;NULL;19300.00
1;2020;555;1;50040410;EDEN F1395487 ;9869.96;NULL
1;2020;555;2;21424302;EDEN F1395487;2254.96;NULL
1;2020;555;3;21428511;EDEN F1395487 ;141.65;NULL
1;2020;555;4;11513752;EDEN F1395487 ;250.55;NULL
1;2020;555;5;21122100;EDEN F1395487 ;NULL;12517.12
1;2020;555;6;21122100;EDEN F1395487 OP7978;12517.12;NULL
1;2020;555;7;11110288;EDEN F1395487 OP7978 TRANSF;NULL;12517.12
1;2020;556;1;21122100;OSDE F64541 OP7979;92003.02;NULL
1;2020;556;2;11110288;OSDE F64541 OP7979 TRANSF;NULL;92003.02
1;2020;557;1;50040701;TINARI F935;8237.16;NULL
1;2020;557;2;21424302;TINARI F935;1490.72;NULL
1;2020;557;3;21428511;TINARI F935;113.58;NULL
1;2020;557;4;21122100;TINARI F935;NULL;9841.46
1;2020;557;5;50040701;TINARI F936;24176.88;NULL
1;2020;557;6;21424302;TINARI F936;4240.76;NULL
1;2020;557;7;21428511;TINARI F936;323.11;NULL
1;2020;557;8;21122100;TINARI F936;NULL;28740.75
1;2020;557;9;50040701;TINARI F937;14572.57;NULL
1;2020;557;10;21424302;TINARI F937;2597.81;NULL
1;2020;557;11;21428511;TINARI F937;197.93;NULL
1;2020;557;12;21122100;TINARI F937;NULL;17368.31
1;2020;558;1;21122100;TINARI 937 OP7975;17368.31;NULL
1;2020;558;2;21122100;TINARI 936 OP7975;28740.75;NULL
1;2020;558;3;21122100;TINARI 935 OP7975;9841.46;NULL
1;2020;558;4;21122100;TINARI OP7975 ADEL;710.75;NULL
1;2020;558;5;11110320;TINARI OP7975;NULL;55839.09
1;2020;558;6;21428513;TINARI OP7975;NULL;822.18
1;2020;559;1;11110288;DEPOSITO CREDICOOP;66020.00;NULL
1;2020;559;2;11110288;DEPOSITO CREDICOOP;57544.00;NULL
1;2020;559;3;11110287;DEPOSITO MACRO;630174.98;NULL
1;2020;559;4;11110287;DEPOSITO MACRO;1409802.58;NULL
1;2020;559;5;11110320;DEPOSITO CREDICOOP;NULL;66020.00
1;2020;559;6;11110320;DEPOSITO CREDICOOP;NULL;57544.00
1;2020;559;7;11110320;DEPOSITO MACRO;NULL;630174.98
1;2020;559;8;11110320;DEPOSITO MACRO;NULL;1409802.58
1;2020;539;1;11311810;MACRO CHEQ,.RECHAZADO RICOLTEX;12000.00;NULL
1;2020;539;2;11311810;MACRO CHEQ.RECH.T.LEVEL;100000.00;NULL
1;2020;560;1;11110288;DEPOSITO CREDICOOP;21402.62;NULL
1;2020;560;2;11110320;DEPOSITO CREDICOOP;NULL;21402.62
1;2020;561;1;11110288;DEPOSITO CREDICOOP;69258.31;NULL
1;2020;561;2;11110288;DEPOSITO CREDICOOP;82600.00;NULL
1;2020;561;3;11110288;DEPOSITO CREDICOOP;184092.72;NULL
1;2020;561;4;11110288;DEPOSITO CREDICOOP;624280.00;NULL
1;2020;561;5;11110287;DEPOSITO MACRO;1171630.42;NULL
1;2020;561;6;11110287;DEPOSITO MACRO;898195.36;NULL
1;2020;561;7;11110320;DEPOSITO CREDICOOP;NULL;69258.31
1;2020;561;8;11110320;DEPOSITO CREDICOOP;NULL;82600.00
1;2020;561;9;11110320;DEPOSITO CREDICOOP;NULL;184092.72
1;2020;561;10;11110320;DEPOSITO CREDICOOP;NULL;624280.00
1;2020;561;11;11110320;DEPOSITO MACRO;NULL;1171630.42
1;2020;561;12;11110320;DEPOSITO MACRO;NULL;898195.36
1;2020;562;1;50041810;REG NAC AUTOMOTORES NYA750;2357.00;NULL
1;2020;562;2;11110100;REG NAC AUTOMOTORES NYA750;NULL;2357.00
1;2020;352;3;11311810;CREDICOOP CH.RECH.CLEAN STYLE;16000.00;NULL
1;2020;352;4;11110288;CREDICOOP CH.RECH.CLEAN STYLE;NULL;16000.00
1;2020;771;2;21122200;IMP.#425 ECOCHEM U$S 8910 @ 61;NULL;551350.80
1;2020;772;2;21122160;IMP.# 425 PAGO R.GONZALEZ;320000.00;NULL
1;2020;780;1;21122200;IMP.# 436 PAGO AL EXTERIOR;2929080.00;NULL
1;2020;820;2;21424502;IMP.# 424 PAGO AL EXTERIOR;711.17;NULL
1;2020;834;1;50040701;TINARI F1148 ;27915.07;NULL
1;2020;834;2;21424502;TINARI F1148;4665.22;NULL
1;2020;834;3;21428511;TINARI F1148 ;355.45;NULL
1;2020;834;4;21122100;TINARI F1148 ;NULL;32935.74
1;2020;834;5;21122100;TINARI F1148 OP8055;32935.74;NULL
1;2020;834;6;11110320;TINARI F1148 OP8055;NULL;30000.00
1;2020;834;7;11110100;TINARI F1148 OP8055;NULL;2447.31
1;2020;834;8;21428513;TINARI F1148 OP8055;NULL;488.43
1;2020;835;1;21122100;SAFER F48555 OP8059;59368.00;NULL
1;2020;835;2;11110320;SAFER F48555 OP8059;NULL;56966.00
1;2020;835;3;11110100;SAFER F48555 OP8059;NULL;1201.20
1;2020;835;4;21428513;SAFER F48555 OP8059;NULL;1200.80
1;2020;1624;2;60051800;PAGO PATENTES;8290.33;NULL
1;2020;837;1;21122100;MD Y GB F9176 OP8057;13760.99;NULL
1;2020;563;2;11110288;DEPOSITO CREDICOOP;15000.00;NULL
1;2020;563;3;11110288;DEPOSITO CREDICOOP;150000.00;NULL
1;2020;563;4;11110287;DEPOSITO MACRO;240364.70;NULL
1;2020;563;5;11110320;DEPOSITO CREDICOOP;NULL;135000.00
1;2020;563;6;11110320;DEPOSITO CREDICOOP;NULL;15000.00
1;2020;563;7;11110100;DEPOSITO CREDICOOP;NULL;150000.00
1;2020;563;8;11110320;DEPOSITO MACRO;NULL;240364.70
1;2020;564;1;21122100;AGUA Y SANEA F604158831 OP7980;1186.15;NULL
1;2020;564;2;11110100;AGUA Y SANEA F604158831 OP7980;NULL;1186.15
1;2020;565;1;50044100;AGIP PATENTE AD608WV;2663.58;NULL
1;2020;565;2;11110100;AGIP PATENTE AD608WV;NULL;2663.58
1;2020;566;1;60054400;AYSA F3854667;1333.44;NULL
1;2020;566;2;11110100;AYSA F3854667;NULL;1333.44
1;2020;567;1;50042350;TELEFONICA MOVILES F42275;18016.01;NULL
1;2020;567;2;60052350;TELEFONICA MOVILES F42275;18016.01;NULL
1;2020;567;3;70062350;TELEFONICA MOVILES F42275;18016.02;NULL
1;2020;567;4;21424302;TELEFONICA MOVILES F42275;13886.84;NULL
1;2020;567;5;21428501;TELEFONICA MOVILES F42275;540.48;NULL
1;2020;567;6;11513752;TELEFONICA MOVILES F42275;1547.03;NULL
1;2020;567;7;21122100;TELEFONICA MOVILES F42275;NULL;70022.39
1;2020;568;1;21122100;TELEFONICA MOV F42275 OP7981;70022.39;NULL
1;2020;568;2;11110100;TELEFONICA MOV F42275 OP7981;NULL;70022.39
1;2020;569;1;60050400;EDESUR F11798271;402.95;NULL
1;2020;569;2;11110100;EDESUR F11798271;NULL;402.95
1;2020;570;1;21122160;IMP.# 430 PAGO R.GONZALEZ F.u$;250000.00;NULL
1;2020;570;2;11110100;IMP.# 430 PAGO R.GONZALEZ F.u$;NULL;258.75
1;2020;570;3;11110320;IMP.# 430 PAGO R.GONZALEZ F.u$;NULL;249741.25
1;2020;570;4;11615300;IMP.# 430 PAGO R.GONZALEZ F.u$;3572951.20;NULL
1;2020;570;5;21122200;IMP.# 430 PAGO R.GONZALEZ F.u$;NULL;3572951.20
1;2020;570;6;21122160;IMP.# 430 PAGO R.GONZALEZ F.u$;1950000.00;NULL
1;2020;570;7;11110288;IMP.# 430 PAGO R.GONZALEZ F.u$;NULL;1950000.00
1;2020;571;1;21122200;IMP.# 430 PAGO AL EXTERIOR;3572951.20;NULL
1;2020;571;2;21424202;IMP.# 430 PAGO AL EXTERIOR;648.15;NULL
1;2020;571;3;11513752;IMP.# 430 PAGO AL EXTERIOR;92.59;NULL
1;2020;571;4;80070100;IMP.# 430 PAGO AL EXTERIOR;3086.45;NULL
1;2020;571;5;11110287;IMP.# 430 PAGO AL EXTERIOR;NULL;3576778.39
1;2020;572;1;21122160;IMP.# 417 PAGO R.GONZALEZ INC.;1600000.00;NULL
1;2020;572;2;11110288;IMP.# 417 PAGO R.GONZALEZ INC.;NULL;1600000.00
1;2020;572;3;21122160;IMP.# 417 PAGO R.GONZALEZ INC.;506125.00;NULL
1;2020;572;4;11110320;IMP.# 417 PAGO R.GONZALEZ INC.;NULL;506125.00
1;2020;572;5;11615130;IMP.# 417 PAGO R.GONZALEZ INC.;3336231.13;NULL
1;2020;572;6;11615300;IMP.# 417 PAGO R.GONZALEZ INC.;NULL;3336231.13
1;2020;573;1;11615300;IMP.# 417 DESPACHO;317341.13;NULL
1;2020;573;2;21424202;IMP.# 417 DESPACHO;694503.14;NULL
1;2020;573;3;11513750;IMP.# 417 DESPACHO;661431.65;NULL
1;2020;573;4;11514050;IMP.# 417 DESPACHO;198428.95;NULL
1;2020;573;5;21424202;IMP.# 417 DESPACHO;16129.80;NULL
1;2020;573;6;21428501;IMP.# 417 DESPACHO;296.09;NULL
1;2020;573;7;21428511;IMP.# 417 DESPACHO;399.21;NULL
1;2020;573;8;11513752;IMP.# 417 DESPACHO;748.53;NULL
1;2020;573;9;21122160;IMP.# 417 DESPACHO;NULL;1889278.50
1;2020;574;1;21122200;IMP.# 417 PAGO AL EXTERIOR;3018890.00;NULL
1;2020;574;2;21424102;IMP.# 417 PAGO AL EXTERIOR;1256.12;NULL
1;2020;574;3;11513752;IMP.# 417 PAGO AL EXTERIOR;179.45;NULL
1;2020;574;4;80070100;IMP.# 417 PAGO AL EXTERIOR;5981.31;NULL
1;2020;574;5;11110288;IMP.# 417 PAGO AL EXTERIOR;NULL;3026306.88
